"id","ghId","ghTitle","topic","conceptIndex","concept","learningModeProfile","representation","contentProfileId","contentProfileLabel","conceptClusterId","systemUse"
"gh-10-c03-378a2272-error_repair_challenge","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","3","Jacobian 表格","game","applied","error_repair_challenge","纠错挑战","gh-10-c03-378a2272","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-10-c03-378a2272-micro_practice","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","3","Jacobian 表格","practice","assessment","micro_practice","微练习确认","gh-10-c03-378a2272","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-10-c03-378a2272-transfer_context","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","3","Jacobian 表格","practice","applied","transfer_context","迁移应用","gh-10-c03-378a2272","适合需要收集近迁移应用证据时调用"
"gh-10-c03-378a2272-challenge_experiment","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","3","Jacobian 表格","experiment","visual","challenge_experiment","挑战实验","gh-10-c03-378a2272","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-10-c03-378a2272-spatial_or_2d_view","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","3","Jacobian 表格","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-10-c03-378a2272","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-10-c03-378a2272-teach_back_card","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","3","Jacobian 表格","practice","verbal","teach_back_card","讲给同伴听","gh-10-c03-378a2272","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-10-c04-504e58fd-intuition_simulation","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","experiment","manipulative","intuition_simulation","直觉操作实验","gh-10-c04-504e58fd","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-10-c04-504e58fd-relationship_diagram","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","lecture","relational","relationship_diagram","关系图谱","gh-10-c04-504e58fd","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-10-c04-504e58fd-symbolic_bridge","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","lecture","symbolic","symbolic_bridge","符号桥接","gh-10-c04-504e58fd","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-10-c04-504e58fd-misconception_contrast","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","game","relational","misconception_contrast","误解对比","gh-10-c04-504e58fd","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-10-c04-504e58fd-error_repair_challenge","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","game","applied","error_repair_challenge","纠错挑战","gh-10-c04-504e58fd","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-10-c04-504e58fd-micro_practice","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","practice","assessment","micro_practice","微练习确认","gh-10-c04-504e58fd","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-10-c04-504e58fd-transfer_context","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","practice","applied","transfer_context","迁移应用","gh-10-c04-504e58fd","适合需要收集近迁移应用证据时调用"
"gh-10-c04-504e58fd-challenge_experiment","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","experiment","visual","challenge_experiment","挑战实验","gh-10-c04-504e58fd","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-10-c04-504e58fd-spatial_or_2d_view","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-10-c04-504e58fd","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-10-c04-504e58fd-teach_back_card","GH-10","多元链式法则与 Jacobian","多元链式法则与 Jacobian","4","局部线性变形","practice","verbal","teach_back_card","讲给同伴听","gh-10-c04-504e58fd","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-11-c01-d54bb7ae-intuition_simulation","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","experiment","manipulative","intuition_simulation","直觉操作实验","gh-11-c01-d54bb7ae","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-11-c01-d54bb7ae-relationship_diagram","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","lecture","relational","relationship_diagram","关系图谱","gh-11-c01-d54bb7ae","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-11-c01-d54bb7ae-symbolic_bridge","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","lecture","symbolic","symbolic_bridge","符号桥接","gh-11-c01-d54bb7ae","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-11-c01-d54bb7ae-misconception_contrast","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","game","relational","misconception_contrast","误解对比","gh-11-c01-d54bb7ae","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-11-c01-d54bb7ae-error_repair_challenge","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","game","applied","error_repair_challenge","纠错挑战","gh-11-c01-d54bb7ae","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-11-c01-d54bb7ae-micro_practice","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","practice","assessment","micro_practice","微练习确认","gh-11-c01-d54bb7ae","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-11-c01-d54bb7ae-transfer_context","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","practice","applied","transfer_context","迁移应用","gh-11-c01-d54bb7ae","适合需要收集近迁移应用证据时调用"
"gh-11-c01-d54bb7ae-challenge_experiment","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","experiment","visual","challenge_experiment","挑战实验","gh-11-c01-d54bb7ae","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-11-c01-d54bb7ae-spatial_or_2d_view","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-11-c01-d54bb7ae","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-11-c01-d54bb7ae-teach_back_card","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","1","一阶 Taylor 近似","practice","verbal","teach_back_card","讲给同伴听","gh-11-c01-d54bb7ae","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-11-c02-27783e9b-intuition_simulation","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","experiment","manipulative","intuition_simulation","直觉操作实验","gh-11-c02-27783e9b","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-11-c02-27783e9b-relationship_diagram","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","lecture","relational","relationship_diagram","关系图谱","gh-11-c02-27783e9b","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-11-c02-27783e9b-symbolic_bridge","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","lecture","symbolic","symbolic_bridge","符号桥接","gh-11-c02-27783e9b","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-11-c02-27783e9b-misconception_contrast","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","game","relational","misconception_contrast","误解对比","gh-11-c02-27783e9b","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-11-c02-27783e9b-error_repair_challenge","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","game","applied","error_repair_challenge","纠错挑战","gh-11-c02-27783e9b","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-11-c02-27783e9b-micro_practice","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","practice","assessment","micro_practice","微练习确认","gh-11-c02-27783e9b","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-11-c02-27783e9b-transfer_context","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","practice","applied","transfer_context","迁移应用","gh-11-c02-27783e9b","适合需要收集近迁移应用证据时调用"
"gh-11-c02-27783e9b-challenge_experiment","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","experiment","visual","challenge_experiment","挑战实验","gh-11-c02-27783e9b","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-11-c02-27783e9b-spatial_or_2d_view","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-11-c02-27783e9b","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-11-c02-27783e9b-teach_back_card","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","2","二阶 Taylor 近似","practice","verbal","teach_back_card","讲给同伴听","gh-11-c02-27783e9b","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-11-c03-771889bc-intuition_simulation","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","experiment","manipulative","intuition_simulation","直觉操作实验","gh-11-c03-771889bc","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-11-c03-771889bc-relationship_diagram","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","lecture","relational","relationship_diagram","关系图谱","gh-11-c03-771889bc","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-11-c03-771889bc-symbolic_bridge","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","lecture","symbolic","symbolic_bridge","符号桥接","gh-11-c03-771889bc","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-11-c03-771889bc-misconception_contrast","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","game","relational","misconception_contrast","误解对比","gh-11-c03-771889bc","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-11-c03-771889bc-error_repair_challenge","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","game","applied","error_repair_challenge","纠错挑战","gh-11-c03-771889bc","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-11-c03-771889bc-micro_practice","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","practice","assessment","micro_practice","微练习确认","gh-11-c03-771889bc","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-11-c03-771889bc-transfer_context","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","practice","applied","transfer_context","迁移应用","gh-11-c03-771889bc","适合需要收集近迁移应用证据时调用"
"gh-11-c03-771889bc-challenge_experiment","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","experiment","visual","challenge_experiment","挑战实验","gh-11-c03-771889bc","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-11-c03-771889bc-spatial_or_2d_view","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-11-c03-771889bc","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-11-c03-771889bc-teach_back_card","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","3","Hessian 矩阵","practice","verbal","teach_back_card","讲给同伴听","gh-11-c03-771889bc","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-11-c04-6e4ab418-intuition_simulation","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","experiment","manipulative","intuition_simulation","直觉操作实验","gh-11-c04-6e4ab418","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-11-c04-6e4ab418-relationship_diagram","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","lecture","relational","relationship_diagram","关系图谱","gh-11-c04-6e4ab418","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-11-c04-6e4ab418-symbolic_bridge","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","lecture","symbolic","symbolic_bridge","符号桥接","gh-11-c04-6e4ab418","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-11-c04-6e4ab418-misconception_contrast","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","game","relational","misconception_contrast","误解对比","gh-11-c04-6e4ab418","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-11-c04-6e4ab418-error_repair_challenge","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","game","applied","error_repair_challenge","纠错挑战","gh-11-c04-6e4ab418","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-11-c04-6e4ab418-micro_practice","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","practice","assessment","micro_practice","微练习确认","gh-11-c04-6e4ab418","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-11-c04-6e4ab418-transfer_context","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","practice","applied","transfer_context","迁移应用","gh-11-c04-6e4ab418","适合需要收集近迁移应用证据时调用"
"gh-11-c04-6e4ab418-challenge_experiment","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","experiment","visual","challenge_experiment","挑战实验","gh-11-c04-6e4ab418","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-11-c04-6e4ab418-spatial_or_2d_view","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-11-c04-6e4ab418","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-11-c04-6e4ab418-teach_back_card","GH-11","Taylor 近似、Hessian 与驻点判断","Taylor 近似、Hessian 与驻点判断","4","驻点类型判断","practice","verbal","teach_back_card","讲给同伴听","gh-11-c04-6e4ab418","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-12-c01-46f86273-intuition_simulation","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","experiment","manipulative","intuition_simulation","直觉操作实验","gh-12-c01-46f86273","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-12-c01-46f86273-relationship_diagram","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","lecture","relational","relationship_diagram","关系图谱","gh-12-c01-46f86273","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-12-c01-46f86273-symbolic_bridge","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","lecture","symbolic","symbolic_bridge","符号桥接","gh-12-c01-46f86273","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-12-c01-46f86273-misconception_contrast","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","game","relational","misconception_contrast","误解对比","gh-12-c01-46f86273","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-12-c01-46f86273-error_repair_challenge","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","game","applied","error_repair_challenge","纠错挑战","gh-12-c01-46f86273","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-12-c01-46f86273-micro_practice","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","practice","assessment","micro_practice","微练习确认","gh-12-c01-46f86273","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-12-c01-46f86273-transfer_context","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","practice","applied","transfer_context","迁移应用","gh-12-c01-46f86273","适合需要收集近迁移应用证据时调用"
"gh-12-c01-46f86273-challenge_experiment","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","experiment","visual","challenge_experiment","挑战实验","gh-12-c01-46f86273","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-12-c01-46f86273-spatial_or_2d_view","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-12-c01-46f86273","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-12-c01-46f86273-teach_back_card","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","1","目标函数地形","practice","verbal","teach_back_card","讲给同伴听","gh-12-c01-46f86273","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-12-c02-a73c9dee-intuition_simulation","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","experiment","manipulative","intuition_simulation","直觉操作实验","gh-12-c02-a73c9dee","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-12-c02-a73c9dee-relationship_diagram","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","lecture","relational","relationship_diagram","关系图谱","gh-12-c02-a73c9dee","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-12-c02-a73c9dee-symbolic_bridge","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","lecture","symbolic","symbolic_bridge","符号桥接","gh-12-c02-a73c9dee","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-12-c02-a73c9dee-misconception_contrast","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","game","relational","misconception_contrast","误解对比","gh-12-c02-a73c9dee","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-12-c02-a73c9dee-error_repair_challenge","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","game","applied","error_repair_challenge","纠错挑战","gh-12-c02-a73c9dee","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-12-c02-a73c9dee-micro_practice","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","practice","assessment","micro_practice","微练习确认","gh-12-c02-a73c9dee","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-12-c02-a73c9dee-transfer_context","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","practice","applied","transfer_context","迁移应用","gh-12-c02-a73c9dee","适合需要收集近迁移应用证据时调用"
"gh-12-c02-a73c9dee-challenge_experiment","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","experiment","visual","challenge_experiment","挑战实验","gh-12-c02-a73c9dee","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-12-c02-a73c9dee-spatial_or_2d_view","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-12-c02-a73c9dee","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-12-c02-a73c9dee-teach_back_card","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","2","负梯度方向","practice","verbal","teach_back_card","讲给同伴听","gh-12-c02-a73c9dee","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-12-c03-596d236b-intuition_simulation","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","experiment","manipulative","intuition_simulation","直觉操作实验","gh-12-c03-596d236b","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-12-c03-596d236b-relationship_diagram","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","lecture","relational","relationship_diagram","关系图谱","gh-12-c03-596d236b","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-12-c03-596d236b-symbolic_bridge","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","lecture","symbolic","symbolic_bridge","符号桥接","gh-12-c03-596d236b","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-12-c03-596d236b-misconception_contrast","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","game","relational","misconception_contrast","误解对比","gh-12-c03-596d236b","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-12-c03-596d236b-error_repair_challenge","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","game","applied","error_repair_challenge","纠错挑战","gh-12-c03-596d236b","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-12-c03-596d236b-micro_practice","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","practice","assessment","micro_practice","微练习确认","gh-12-c03-596d236b","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-12-c03-596d236b-transfer_context","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","practice","applied","transfer_context","迁移应用","gh-12-c03-596d236b","适合需要收集近迁移应用证据时调用"
"gh-12-c03-596d236b-challenge_experiment","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","experiment","visual","challenge_experiment","挑战实验","gh-12-c03-596d236b","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-12-c03-596d236b-spatial_or_2d_view","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-12-c03-596d236b","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-12-c03-596d236b-teach_back_card","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","3","步长和收敛","practice","verbal","teach_back_card","讲给同伴听","gh-12-c03-596d236b","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-12-c04-a74cb59c-intuition_simulation","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","experiment","manipulative","intuition_simulation","直觉操作实验","gh-12-c04-a74cb59c","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-12-c04-a74cb59c-relationship_diagram","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","lecture","relational","relationship_diagram","关系图谱","gh-12-c04-a74cb59c","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-12-c04-a74cb59c-symbolic_bridge","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","lecture","symbolic","symbolic_bridge","符号桥接","gh-12-c04-a74cb59c","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-12-c04-a74cb59c-misconception_contrast","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","game","relational","misconception_contrast","误解对比","gh-12-c04-a74cb59c","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-12-c04-a74cb59c-error_repair_challenge","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","game","applied","error_repair_challenge","纠错挑战","gh-12-c04-a74cb59c","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-12-c04-a74cb59c-micro_practice","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","practice","assessment","micro_practice","微练习确认","gh-12-c04-a74cb59c","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-12-c04-a74cb59c-transfer_context","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","practice","applied","transfer_context","迁移应用","gh-12-c04-a74cb59c","适合需要收集近迁移应用证据时调用"
"gh-12-c04-a74cb59c-challenge_experiment","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","experiment","visual","challenge_experiment","挑战实验","gh-12-c04-a74cb59c","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-12-c04-a74cb59c-spatial_or_2d_view","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-12-c04-a74cb59c","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-12-c04-a74cb59c-teach_back_card","GH-12","无约束优化与梯度下降","无约束优化与梯度下降","4","迭代路径与停止信号","practice","verbal","teach_back_card","讲给同伴听","gh-12-c04-a74cb59c","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-13-c01-c920454b-intuition_simulation","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","experiment","manipulative","intuition_simulation","直觉操作实验","gh-13-c01-c920454b","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-13-c01-c920454b-relationship_diagram","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","lecture","relational","relationship_diagram","关系图谱","gh-13-c01-c920454b","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-13-c01-c920454b-symbolic_bridge","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","lecture","symbolic","symbolic_bridge","符号桥接","gh-13-c01-c920454b","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-13-c01-c920454b-misconception_contrast","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","game","relational","misconception_contrast","误解对比","gh-13-c01-c920454b","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-13-c01-c920454b-error_repair_challenge","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","game","applied","error_repair_challenge","纠错挑战","gh-13-c01-c920454b","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-13-c01-c920454b-micro_practice","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","practice","assessment","micro_practice","微练习确认","gh-13-c01-c920454b","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-13-c01-c920454b-transfer_context","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","practice","applied","transfer_context","迁移应用","gh-13-c01-c920454b","适合需要收集近迁移应用证据时调用"
"gh-13-c01-c920454b-challenge_experiment","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","experiment","visual","challenge_experiment","挑战实验","gh-13-c01-c920454b","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
